Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Terrific toilet.,Emmafg,"April 2, 2023",Height was perfect. We had purchased another toilet but it was too tall. This one fit perfectly. Installation was easy.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Mansfield toilet,Charlie,"August 12, 2022","All parts were there; no broken parts, very easy to install with great written instructions.",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,You have to hold down handle for a complete flush.,Disappointed in PV,"December 13, 2022",I like the cost and size but not that one has to hold down the handle for a complete flush.,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,It is VERY short,Pups,"April 5, 2023",Seems to to do what it is intended for. Comfortable seat..Not a lot of water in the bowl.,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Same, get someone who knows how to install .",Chuck,"April 15, 2023",Need professional help to install.after the person at Sam's write's up the order,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Small and Amazing,Melvin,"August 23, 2022",I like that it has a strong flush and uses less water per flush. Very efficient.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good value for small price,Sharon,"November 3, 2022","Works well, but I wish I had bought something a little larger and quieter.",3,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good product. I would buy it again.,Anita,"April 13, 2023",It fits into a compact area and it is compatible with my bathroom decor.,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good toilet,Brian,"April 6, 2023","Base plumbing does not have tight angles, that means less clogs",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Couldn't be easier...,Trirok,"January 3, 2023","This is, by far, the easiest toilet I have ever installed!",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Goes really well in a bathroom.,Mike,"April 8, 2023",This product flushes great. Installed quickly and easily.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,It is quiet when refilling the tank.,Richard,"January 20, 2023","The seat is not very comfortable, but it flushes well.",4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Works great,LuLu,"August 6, 2022","Go with my bathroom, easy to put in. It's not leaking!",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Nice toilet,Rainy,"April 11, 2023","Good value for the money, easy to install and worth it",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,granny gotta go,granny,"October 27, 2021","it,a a basic toilet the price is good easy to enstall",5,0,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Worse toilet ever don't buy this product,Upsetcustomer,"April 8, 2023",There us always something to fix. It is not reliable,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,I purchased this toilet because of the seat height,Tigger and when he Pooh,"April 6, 2023","I liked the highs, and the flush was exceptional!!",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Just bad,Dave,"July 10, 2021","I am a commercial plumber and have installed hundreds of toilets for my paycheck. Bought this because I needed a 10” rough toilet and this is made in the USA and figured it was probably a superior product. Well, the build quality and performance is bad, very bad. The tank to bowl setup will not seal water tight after four attempts so I will be returning it. The finish on the lower edge of the tank has evident drips in the porcelain creating an unfinished look. The flushing system is complete gar...",1,16,5
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,It's clearly not white,Kirt,"December 18, 2021","This toilet is not white. Sink on the right is white (see photo). The toilet is maybe bone or a very light sand color. I haven't even hooked it up yet and already disappointed with this purchase. Imperfection on the right corner of the lid looks cheap and I had to get a different wax seal because the one included just fell apart. There weren't any choices for a 10"" rough in at my local Lowes so I had to travel almost 30 miles to a nearby town who had these in stock. Don't know if I want to drive back and return it or make do for now and replace it later. What a waste of time and money.",2,2,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Fits the need,JoeEngineer,"July 24, 2021","Toilet works great although the flush is a bit odd; press flush handle quickly for light flush or hold 2-3 seconds for full flush. So, it's a dual-flush without the extra cost...? Installation went surprisingly well for being my first toilet installation ever. Manufacturer provides clear instructions that made it easy, although I must say it was disconcerting to read, paraphrasing, ""Tighten all three tank-to-bowl nuts, fill tank, and check for leaks. If it leaks, tighten them each 1/2 turn and recheck."" Hmmm. Mine did not leak at all, so I'm satisfied overall.",4,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Wont Seal At Water Tank,GMONEY,"April 13, 2023",I bought this toilet without reading reviews as I needed one quickly and saw it was made in the USA. I have installed toilets before and did not think anything of it. Once installed I noticed a small leak coming from the gasket where the water tank mounts. The three bolt system is difficult to get a water tight seal. I tried for several days to get this tank to seal. No matter what I did I could not get it to stop leaking. After three days of wrestling with this thing I decided to return it. This seems to be a common occurrence with this model and was very frustrated by day three. The seal on this tank is poor.,1,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Rick,Rick,"December 12, 2021",I don't install a lot of toilets. I purchased this one because it the physical requirements of the installation. I do have considerable mechanical experience and found the instructions lacking. What was missing was shimming up the bottom of the base so the assembly is stable and sealing with silicon. I am unclear whether to do this but this is a usual step with most toilet installations. The other thing is the problem with the tank to bowl seal. I did read other reviews before I purchased this toilet but mistakenly discounted this problem. Today is Sunday and I have to (and will) come up with a solution.,3,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Mansfield summit,Rick,"June 10, 2022","Bought this toilet in may 2022, insulation went vey well, the only problem I had was the supplied rubber tank too bowl screws would not stop leaking from the water tank , I had too drain the water from the tank and dry it out, and those rubber screws. I then applied silicone caulking on the rubber screws, and lightly tightened the screws , and let sit over night, the next day I added water and all seamed good. No leaks.",3,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Absolute Junk,Tyoung,"August 31, 2022","I needed the 10"" rough in size for my application, being made in the USA I thought it would be a good choice. This toilet is absolute junk, I have installed many toilets in my day and this is by far the worst one to date. None of the gaskets seal and the fit and finish on the tank is terrible. I am past the return date as this project got held up. I am very disappointed with lowes and Mansfield.",1,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,No leaks,Rudeb,"February 28, 2023","I read the reviews on how a lot of them said that it kept leaking through the rubber gaskets, I decided to buy this toilet because I needed a 10 inch rough in and it was the only one in stock that was elongated so i gave it a try. I had no leaks at all and it works great! I would have given it 5 stars but i did noticed that if you hold down handle a couple of seconds that you do get a better flush but works fine with quick flush. All in all the toilet looks great and it works well!",4,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Use a different tank to bowl gasket,,"December 18, 2021",I did not like the tank to bowl gasket seem very cheap made. I bought a different gasket to use and threw the other one away,4,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Not worth the price.,John,"March 11, 2023",I bought this toilet because I wanted made in the USA. Easy installation and looks good. The problem is it takes 5 minutes to fill the toilet. I checked my water pressure going into the toilet and everything is good. Somewhere in the internal mechanics it only allows a trickle. Very disappointed.,1,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Garbage,NotHappy,"February 13, 2023",This is the worst toilet I have ever seen. It won’t stop leaking from the tank. It bolts down in the very back of the base so the toilet tips back very easily. Nothing holds it in the front other than gravity. Most toilets have the bolts closer to the center. I hope I can return this.,1,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Ok toilet,BrandyeGyrl,"February 12, 2022","So far so good. The toilet seat gets stuck trying to close but I suspect that’ll get easier as time goes on. Must hold handle down for a strong flush. Overall, it’s ok.",3,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Great toilet,Kevin P,"October 24, 2021",Easy to assemble and install. No leaking issues at all. I would recommend this.,5,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,love it,bigj6ft4,"January 5, 2022",had bathroom redone went with a high dollar kohler but didn't know i had 10 in rough in plumbing so i took it back and purchased this. Being a little skeptical as i never heard of company. with a little research i bought it and love it. Tock a big ole healthy load off yesterday for the true test and shoved in a bunch of paper and i thought it was a commercial; toilet lol All gone and fast refill I would purchase again,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,The rubber covered screws they provide are a joke,LAHARPER,"July 27, 2021",The main part that fits to the bowl for the water inlet leaked. This was done at the factory,2,1,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Of apparent good quality except for the cheap lid,MrBill3d,"February 19, 2022","Appears to be of quality construction. flushes well and is a nice height. However, that seat lid (not the seat itself) is of the thinnest plastic and if you sit on it it will skew to one side. I already replaced it with one from the same company which does not make me happy.",3,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Good product / Happy with purchase,cpuboy,"November 21, 2021","I needed a new toilet with a 10 inch rough in on a Sunday, I was concerned this was not a big name, but am happy with the purchase, installed easily, still ""tuning"" the float to make it flush just right, but if you are on the fence with this one, its a good toilet.",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Great price great toilet,Coop,"May 17, 2022","The original toilet leaked so we had to purchase a second one which worked out perfectly, I would like to thank Dustin from Lowes who called me because he knew we had a problem with the first one and he made everything right, so thank you.",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Not the quality I was hoping for,HoemOwner,"January 28, 2023",Not the quality I was hoping for. I installed another mansfield toilet and it was all good. This one had chips in tank top. Not visible so I continued on. Well months later when the tank stops filling it squeels like a bad horn. I,2,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Inspect before you take home,Hpm555,"March 29, 2023",They package this product upside down so The first one we bought had the tank flange destroyed. The exchanged it with out any problems but it delayed our install several days. Once installed the product worked great.,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,,Henry,"December 12, 2022","nuts that adjust the tank to the bolt They are plastic and break when tighten nut, and the screws that fix the toilet to the floor, are very far back so it is unlevel to install it",1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Works fine,,"April 21, 2023",Nothing fancy but it does the job and my wife really likes it. Looks like it has standard internals that can be found at the hardware store when needed. Works fine,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Terrible Toilet needs to go down the drain.,Honest Reviews with Ryan,"November 10, 2022",This Toilet was terrible. The bowl and the tank were incorrectly made to fit together and leaked when installed. I had to take this product back to Lowe's. Don't buy it!,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,The Perfect Gift,QueenBee,"January 5, 2022","This toilet was a ""gift"" for my grandchildren. They've been without one for some time and this one was a perfect fit. It also was the right price. Thanks Lowes!",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,"Mansfield summit,10” rough in",Rick60,"September 23, 2022","Was very easy too install, didn’t even have to adjust the water fill. Has a powerful flush. I would recommend this too any do it yourselfer",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Good Size and Shape,,"January 25, 2022",Size and shape . My plumber that installed in my bathroom he was impressed and kept saying you got a nice toilet.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Nice buy,amlee83,"December 28, 2021",Decent toilet for spaces that do not allow the standard in the space like old building apartments.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Make sure you measure rough-in before purchasing!,Marge,"October 7, 2022","Tank is too tall, toilet seat and lid are flimsy. But it was the only 10” rough-in available.",3,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Buy a separate wax ring.,Gene,"August 18, 2022",Did not like the fact the supplied wax ring was not tall enough to facilitate installation.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Works for me,Barb,"November 4, 2022",Grateful for the 10 inch rough-in. Saved me hundreds of dollars if pipe needed to be moved.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Good product for the price.,jeannine,"March 31, 2023",We like this brand for our rentals. Lasts longer than American Standard.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Excellent quality.,Bonny,"December 5, 2021",Great add on to my home. Getting older and wanted a higher toilet.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,works,jim the defecator,"February 6, 2022",easy to sit on but makes a loud sound on weater cutoff,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Manufactures Defect,Unsatisfied,"October 17, 2022",Item has defect and needs replaced. Cannot be used.,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield/5003328827,Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,USD,3.7,Nice USA Commode,jimbo,"November 30, 2022","Nice looking commode, installed easily. All parts were included except the line to connect the commode to the water supply. I purchased brass floor bolts to use instead of the steel ones supplied by the manufacturer, because they are rust-proof and were easier to saw off (both the original and the brass ones were too long). I like the forceful swirl-type flush. Time will tell if it is effective in cleaning the bowl well, but I expect it to. I also like that the toilet seat is a no-slam design. The push-button quick removal design of the toilet seat is also a nice hygienic touch. The old one had a hard to clean area under the hinge section.",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield/5003328827,Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,USD,3.7,Best toilet ever !,Jackmag,"December 1, 2022",This has to be the best toilet I’ve installed I have the previous vanquish model which I liked very much but this is better. It only takes one flush to clear the bowl which is fast and strong. It is easy to install everything is included except a wrench. The redesigned seat is a little tricky but worth the few extra minutes to install. Very simple to remove push a silver button and it lifts off to clean underneath then pop it back on the two pins and your done. When it is in the up position the seat fits into the lid with two little tabs to assist to open or close.,5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield/5003328827,Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,USD,3.7,IF YOU LIKE HIGH QUALITY,Rick,"December 6, 2022",Mansfield hit it out of the park with this one. Super high quality with all the parts. The seat is an ingenious idea and works great. The swirl jet gets everything out the first time. The only issue I had on the installation is getting the tank to seal with the bowl. I don’t like the idea of only having the front of the tank come in contact with the bowl. It leaves it open to over tighten the tank and crack it. For that reason I was a leery of over tightening it. Took the tank back off several times to insure it was installed correctly. Everything else went perfectly and easily. Superior product. Very pleased and I’m very fussy ask my wife!!,5,2,0
lowes.com,https://www.lowes.com/pd/Mansfield/5003328827,Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,USD,3.7,Awesome Toilet Package - Taller Seat Height,WILL,"December 4, 2022","This is a great package deal. Everything you need between your water supply line and your toilet flange in the floor. ADA compliant ""comfort"" height makes getting up and down significantly easier for older people, people with disabilities, or people with arthritis and general mobility issues. This toilet has very nice finishes. Love the snap on, quick release toilet seat, which will make cleaning way easier too. Can't ask for anything more.",5,2,0
